index,Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal,Event_type,Event_Medal,Team
19567,1988,Seoul,Wrestling,Wrestling Gre-R,"TSENOV, Bratan Tzenov",BUL,Men,- 48KG (Light-Flyweight),Bronze,Men,3,No
19568,1988,Seoul,Wrestling,Wrestling Gre-R,"MAENZA, Vincenzo",ITA,Men,- 48KG (Light-Flyweight),Gold,Men,3,No
19569,1988,Seoul,Wrestling,Wrestling Gre-R,"GLAB, Andrzej",POL,Men,- 48KG (Light-Flyweight),Silver,Men,3,No
19570,1988,Seoul,Wrestling,Wrestling Gre-R,"JOHANSSON, Tomas",SWE,Men,100 - 130KG (Super Heavyweight),Bronze,Men,3,No
19571,1988,Seoul,Wrestling,Wrestling Gre-R,"KARELIN, Aleksandr",URS,Men,100 - 130KG (Super Heavyweight),Gold,Men,3,No
19572,1988,Seoul,Wrestling,Wrestling Gre-R,"GEROVSKI, Rangel Ivanov",BUL,Men,100 - 130KG (Super Heavyweight),Silver,Men,3,No
19573,1988,Seoul,Wrestling,Wrestling Gre-R,"LEE, Jae-Suk",KOR,Men,48 - 52KG (Flyweight),Bronze,Men,3,No
19574,1988,Seoul,Wrestling,Wrestling Gre-R,"RÖNNINGEN, Jon",NOR,Men,48 - 52KG (Flyweight),Gold,Men,3,No
19575,1988,Seoul,Wrestling,Wrestling Gre-R,"MIYAHARA, Atsuji",JPN,Men,48 - 52KG (Flyweight),Silver,Men,3,No
19576,1988,Seoul,Wrestling,Wrestling Gre-R,"HOLIDIS, Charalambos",GRE,Men,52 - 57KG (Bantamweight),Bronze,Men,3,No
19577,1988,Seoul,Wrestling,Wrestling Gre-R,"SIKE, Andras",HUN,Men,52 - 57KG (Bantamweight),Gold,Men,3,No
19578,1988,Seoul,Wrestling,Wrestling Gre-R,"BALOV, Stoyan",BUL,Men,52 - 57KG (Bantamweight),Silver,Men,3,No
19579,1988,Seoul,Wrestling,Wrestling Gre-R,"AN, Dae-Hyun",KOR,Men,57 - 62KG (Featherweight),Bronze,Men,3,No
19580,1988,Seoul,Wrestling,Wrestling Gre-R,"MADZHIDOV, Kamandar",URS,Men,57 - 62KG (Featherweight),Gold,Men,3,No
19581,1988,Seoul,Wrestling,Wrestling Gre-R,"VANGELOV, Jivko",BUL,Men,57 - 62KG (Featherweight),Silver,Men,3,No
19582,1988,Seoul,Wrestling,Wrestling Gre-R,"SIPILA, Tapio",FIN,Men,62 - 68KG (Lightweight),Bronze,Men,3,No
19583,1988,Seoul,Wrestling,Wrestling Gre-R,"DJULFALAKIAN, Levon",URS,Men,62 - 68KG (Lightweight),Gold,Men,3,No
19584,1988,Seoul,Wrestling,Wrestling Gre-R,"KIM, Sung-Moon",KOR,Men,62 - 68KG (Lightweight),Silver,Men,3,No
19585,1988,Seoul,Wrestling,Wrestling Gre-R,"TRACZ, Jozef",POL,Men,68 - 74KG (Welterweight),Bronze,Men,3,No
19586,1988,Seoul,Wrestling,Wrestling Gre-R,"KIM, Young-Nam",KOR,Men,68 - 74KG (Welterweight),Gold,Men,3,No
19587,1988,Seoul,Wrestling,Wrestling Gre-R,"TURLYKHANOV, Daulet",URS,Men,68 - 74KG (Welterweight),Silver,Men,3,No
19588,1988,Seoul,Wrestling,Wrestling Gre-R,"KIM, Sang-Kyu",KOR,Men,74 - 82KG (Middleweight),Bronze,Men,3,No
19589,1988,Seoul,Wrestling,Wrestling Gre-R,"MAMIASHVILI, Mikhail",URS,Men,74 - 82KG (Middleweight),Gold,Men,3,No
19590,1988,Seoul,Wrestling,Wrestling Gre-R,"KOMAROMI, Tibor",HUN,Men,74 - 82KG (Middleweight),Silver,Men,3,No
19591,1988,Seoul,Wrestling,Wrestling Gre-R,"POPOV, Vladimir",URS,Men,82 - 90KG (Light-Heavyweight),Bronze,Men,3,No
19592,1988,Seoul,Wrestling,Wrestling Gre-R,"KOMCHEV, Atanas Slavov",BUL,Men,82 - 90KG (Light-Heavyweight),Gold,Men,3,No
19593,1988,Seoul,Wrestling,Wrestling Gre-R,"KOSKELA, Harri Matias",FIN,Men,82 - 90KG (Light-Heavyweight),Silver,Men,3,No
19594,1988,Seoul,Wrestling,Wrestling Gre-R,"KOSLOWSKI, Dennis Marvin",USA,Men,90 - 100KG (Heavyweight),Bronze,Men,3,No
19595,1988,Seoul,Wrestling,Wrestling Gre-R,"WRONSKI, Andrzej",POL,Men,90 - 100KG (Heavyweight),Gold,Men,3,No
19596,1988,Seoul,Wrestling,Wrestling Gre-R,"HIMMEL, Gerhard",FRG,Men,90 - 100KG (Heavyweight),Silver,Men,3,No
19597,1992,Barcelona,Aquatics,Diving,"XIONG, Ni",CHN,Men,10M Platform,Bronze,Men,3,No
19598,1992,Barcelona,Aquatics,Diving,"SUN, Shuwei",CHN,Men,10M Platform,Gold,Men,3,No
19599,1992,Barcelona,Aquatics,Diving,"DONIE, Scott R.",USA,Men,10M Platform,Silver,Men,3,No
19600,1992,Barcelona,Aquatics,Diving,"CLARK, Mary Ellen",USA,Women,10M Platform,Bronze,Women,3,No
19601,1992,Barcelona,Aquatics,Diving,"FU, Mingxia",CHN,Women,10M Platform,Gold,Women,3,No
19602,1992,Barcelona,Aquatics,Diving,"MIROCHINA, Elena",EUN,Women,10M Platform,Silver,Women,3,No
19603,1992,Barcelona,Aquatics,Diving,"SAUTIN, Dmitry",EUN,Men,3M Springboard,Bronze,Men,3,No
19604,1992,Barcelona,Aquatics,Diving,"LENZI, Mark Edward",USA,Men,3M Springboard,Gold,Men,3,No
19605,1992,Barcelona,Aquatics,Diving,"TAN, Liang-De",CHN,Men,3M Springboard,Silver,Men,3,No
19606,1992,Barcelona,Aquatics,Diving,"BALDUS, Brita Pia",GER,Women,3M Springboard,Bronze,Women,3,No
19607,1992,Barcelona,Aquatics,Diving,"GAO, Min",CHN,Women,3M Springboard,Gold,Women,3,No
19608,1992,Barcelona,Aquatics,Diving,"LACHKO, Irina",EUN,Women,3M Springboard,Silver,Women,3,No
19609,1992,Barcelona,Aquatics,Swimming,"BERKOFF, David Charles",USA,Men,100M Backstroke,Bronze,Men,3,No
19610,1992,Barcelona,Aquatics,Swimming,"TEWKSBURY, Mark",CAN,Men,100M Backstroke,Gold,Men,3,No
19611,1992,Barcelona,Aquatics,Swimming,"ROUSE, Jeff Norman",USA,Men,100M Backstroke,Silver,Men,3,No
19612,1992,Barcelona,Aquatics,Swimming,"LOVELESS, Lea",USA,Women,100M Backstroke,Bronze,Women,3,No
